sample_id	contig_id	Prediction_tool	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_count	domain_array	backbone_class
GCA_024406715.1	contig_95	deepBGC	RiPP	0.5636		1871	2702	831	1	PF01170|PF05175|PF06325|PF08242|PF10294|PF12847|PF13649|PF13847	Unknown
GCF_015904525.1	contig_9	deepBGC		0.51137		8634	10482	1848	1	PF02784	Unknown
GCF_015904525.1	contig_9	deepBGC		0.60191		12115	12901	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_015904525.1	contig_9	deepBGC		0.57006		16046	17216	1170	1	PF01135|PF01209|PF02353|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF12847|PF13489|PF13649|PF13679|PF13847	Terpene
GCF_015904525.1	contig_9	deepBGC		0.53772		71562	72192	630	1	PF00398|PF01135|PF13489|PF13649|PF13847	RiPP
GCF_015904525.1	contig_9	deepBGC	Polyketide	0.54778		77472	79010	1538	2	PF00106|PF01370|PF07719|PF08238|PF08659|PF13181|PF13561	Unknown
GCF_015904525.1	contig_9	deepBGC	NRP	0.57082		85816	89037	3221	3	PF00107|PF01262|PF01501|PF02826|PF03446|PF08240	NRPS_like
GCF_003640055.1	contig_21	antiSMASH	Terpene-precursor		No	1	8100	8100	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040861785.1	contig_10	deepBGC	Saccharide	0.7507		37875	46454	8579	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCA_040861785.1	contig_5	deepBGC		0.52279		16718	17948	1230	2	PF02668|PF07173	Unknown
GCA_040861785.1	contig_5	deepBGC		0.55562		18526	19694	1168	2	PF00258|PF09335|PF12641|PF12724	Unknown
GCA_040861785.1	contig_5	deepBGC		0.54343		20037	22179	2142	2	PF00070|PF00890|PF01494|PF03486|PF05834|PF07690|PF07992|PF12831|PF13347|PF13434|PF13450|PF13738	Unknown
GCF_011174985.1	contig_11	deepBGC	RiPP	0.82104		18	5660	5642	7	PF00005|PF00881|PF01061|PF01926|PF02463|PF02624|PF03193|PF08307|PF13191|PF13304|PF13401|PF13476|PF13555	RiPP
GCF_011174985.1	contig_3	deepBGC	Saccharide	0.68372		37939	46505	8566	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_011174985.1	contig_5	deepBGC		0.55141		44021	46518	2497	5	PF00871|PF02492|PF07883	Unknown
GCF_011174985.1	contig_9	deepBGC		0.60418		27714	30018	2304	5	PF00092|PF07714|PF13519|PF13672	Unknown
GCA_040861005.1	contig_7	antiSMASH	Terpene-precursor		No	1	57852	57852	60	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024407135.1	contig_13	deepBGC		0.5069		14070	16368	2298	1	PF02538	Unknown
GCA_024407135.1	contig_4	deepBGC		0.64369		3976	4762	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCA_024407135.1	contig_8	deepBGC		0.53802		32326	33600	1274	3	PF02492|PF07883	Unknown
GCF_040821725.1	contig_7	antiSMASH	Terpene-precursor		No	1	27505	27505	21	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015904325.1	contig_19	antiSMASH	Terpene-precursor		No	1	103613	103613	91	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015904425.1	contig_27	antiSMASH	Terpene-precursor		No	1	14846	14846	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_014497285.1	contig_15	antiSMASH	Terpene-precursor		No	1	102402	102402	103	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040862045.1	contig_31	antiSMASH	Terpene-precursor		No	1	8970	8970	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011174975.1	contig_32	antiSMASH	Terpene-precursor		No	1	4878	4878	6	GTP_cyclohydroI|PT_FPPS_like	Terpene
GCA_040861345.1	contig_20	antiSMASH	Terpene-precursor		No	1	13183	13183	17	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_040821205.1	contig_23	deepBGC		0.7763		213	20286	20073	18	PF00106|PF00107|PF00155|PF00266|PF00268|PF00398|PF00479|PF00920|PF01041|PF01073|PF01081|PF01135|PF01182|PF01262|PF01370|PF01416|PF01501|PF01856|PF02685|PF02719|PF02781|PF02826|PF03446|PF03739|PF04321|PF07719|PF07993|PF08238|PF08240|PF08659|PF13460|PF13489|PF13561|PF13649|PF13847|PF16363	NRPS_like|RiPP
GCF_040821205.1	contig_33	deepBGC		0.62698		17338	18124	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_040821205.1	contig_35	deepBGC		0.50323		1675	2419	744	1	PF00106|PF08659|PF13561	Unknown
GCF_040821205.1	contig_63	deepBGC		0.67741		2	5435	5433	10	PF00108|PF00195|PF00334|PF01783|PF02504|PF07451|PF08541|PF08545|PF13175|PF13304	Unknown
GCF_011140335.1	contig_14	antiSMASH	Terpene-precursor		No	1	8080	8080	11	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040861745.1	contig_13	deepBGC		0.72269		37872	46930	9058	9	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF07927|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCA_040861745.1	contig_20	deepBGC		0.50686		3930	4533	603	1	PF04992	Unknown
GCF_011140545	contig_2	GECCO	Unknown	0.9945169529878976		5177	8826	3649	5	PF01041|PF06306	Unknown
GCF_001998405.1	contig_16	antiSMASH	Terpene-precursor		No	1	94985	94985	97	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_040821495.1	contig_13	deepBGC		0.77756		0	20329	20329	21	PF00106|PF00107|PF00266|PF00268|PF00398|PF00479|PF00920|PF01041|PF01073|PF01081|PF01135|PF01182|PF01262|PF01370|PF01416|PF01501|PF02685|PF02719|PF02781|PF02826|PF03446|PF03739|PF04321|PF05050|PF07719|PF07993|PF08238|PF08240|PF08659|PF13460|PF13489|PF13561|PF13649|PF13847|PF16363	NRPS_like|RiPP
GCF_040821495.1	contig_17	deepBGC		0.5047		26508	27501	993	1	PF00108|PF00195|PF07451|PF08541|PF08545	Unknown
GCF_040821495.1	contig_45	deepBGC	Polyketide	0.52026		641	1787	1146	1	PF00083|PF06779|PF07690	Unknown
GCF_040821495.1	contig_5	deepBGC		0.67504		3717	7467	3750	3	PF00133|PF01406|PF01588|PF05219|PF08003|PF08241|PF08242|PF09334|PF13489|PF13649|PF13847	Unknown
GCF_040821495.1	contig_7	deepBGC		0.5262		4811	5111	300	1	PF07883	Unknown
GCF_003639445.1	contig_21	antiSMASH	Terpene-precursor		No	1	59747	59747	61	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040861965.1	contig_10	deepBGC		0.51703		10694	11480	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCA_040861965.1	contig_13	deepBGC		0.53879		33868	35145	1277	3	PF02492|PF07883	Unknown
GCF_015904625.1	contig_28	antiSMASH	Terpene-precursor		No	1	8096	8096	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040862165.1	contig_20	antiSMASH	Terpene-precursor		No	1	8209	8209	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011175015.1	contig_17	antiSMASH	Azole-containing-RiPP		No	1	8575	8575	9	PF00881|YcaO	Unknown
GCF_011175015.1	contig_20	antiSMASH	Terpene-precursor		No	1	8122	8122	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011140795.1	contig_11	antiSMASH	Terpene-precursor		No	1	65302	65302	58	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011141095.1	contig_21	deepBGC	NRP	0.68544		28925	31157	2232	2	PF00107|PF01262|PF02685|PF02826|PF03446|PF08240	NRPS_like
GCF_011141095.1	contig_22	deepBGC	Saccharide	0.73662		38524	48597	10073	10	PF00133|PF00534|PF01135|PF01209|PF01406|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09245|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCF_011141095.1	contig_3	deepBGC		0.80918		45474	48900	3426	5	PF01061|PF01205|PF01209|PF03653|PF05425|PF08241|PF08242|PF12679|PF12698|PF13489|PF13649|PF13847	Unknown
GCA_024412655.1	contig_18	deepBGC	NRP	0.52259		916	3135	2219	2	PF00107|PF01262|PF02685|PF02826|PF03446|PF08240	NRPS_like
GCA_024412655.1	contig_18	deepBGC	Polyketide	0.61899		8783	10051	1268	2	PF00106|PF00515|PF01370|PF07719|PF08238|PF08659|PF13181|PF13561	Unknown
GCA_024412655.1	contig_18	deepBGC		0.65124		15121	16786	1665	2	PF00268|PF00398|PF01135|PF13489|PF13649|PF13847	RiPP
GCA_024412655.1	contig_18	deepBGC		0.55144		20605	21139	534	1	PF05050	Unknown
GCA_024412655.1	contig_2	deepBGC		0.5206		11664	12450	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_015904875.1	contig_11	deepBGC	Saccharide	0.7072		37603	46651	9048	9	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF07927|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCF_015904875.1	contig_23	deepBGC	Polyketide	0.72628		2	2041	2039	2	PF00899|PF05977|PF07690|PF12832	Unknown
GCF_015904875.1	contig_23	deepBGC		0.5724		2606	3059	453	1	PF09559	Unknown
GCF_015904875.1	contig_23	deepBGC	RiPP	0.67898		6014	7465	1451	2	PF00005|PF01061|PF01926|PF02463|PF03193|PF13304|PF13476|PF13555	RiPP
GCF_015904875.1	contig_23	deepBGC		0.5693		10296	11001	705	1	PF02661	Unknown
GCA_024411955.1	contig_4	antiSMASH	Terpene-precursor		No	1	67007	67007	73	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015905065.1	contig_12	antiSMASH	Terpene-precursor		No	1	59628	59628	58	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015905065.1	contig_22	antiSMASH	Azole-containing-RiPP		No	1	16668	16668	16	PF00881|ThiF|YcaO	Unknown
GCA_024412295.1	contig_11	deepBGC	RiPP	0.58201		6186	7101	915	1	PF13575	Unknown
GCA_024412295.1	contig_2	deepBGC	Saccharide	0.6484		37649	46222	8573	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCA_024412295.1	contig_6	deepBGC		0.51048		33916	34216	300	1	PF07883	Unknown
GCF_011141015.1	contig_21	antiSMASH	Terpene-precursor		No	1	10998	10998	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_014498245.1	contig_4	deepBGC		0.79065		37214	46274	9060	9	PF00133|PF00534|PF01135|PF01209|PF01406|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF07927|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCF_001999865.1	contig_28	deepBGC		0.58064		7499	8285	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_001999865.1	contig_28	deepBGC	Other	0.57162		11417	12587	1170	1	PF01135|PF01209|PF01596|PF02353|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF12847|PF13489|PF13649|PF13679|PF13847	Terpene
GCF_014498555.1	contig_17	deepBGC		0.6378		203	1313	1110	1	PF01501	NRPS_like
GCF_014498555.1	contig_18	deepBGC		0.52786		1	2689	2688	1	PF02691	Unknown
GCF_014498555.1	contig_2	deepBGC		0.57879		43871	48321	4450	3	PF01968|PF02538|PF05378	Unknown
GCF_014498555.1	contig_5	deepBGC		0.58271		3785	7535	3750	3	PF00133|PF01406|PF01588|PF08003|PF08241|PF08242|PF09334|PF13489|PF13649|PF13847	Unknown
GCF_014496475.1	contig_3	deepBGC		0.75842		37742	46317	8575	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_003639545.1	contig_28	antiSMASH	Terpene-precursor		No	1	63031	63031	59	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_014498785	contig_1	GECCO	Unknown	0.9946902057793534		234724	238439	3715	5	PF01041|PF06306	Unknown
GCF_003639735.1	contig_19	deepBGC		0.52452		9482	9719	237	1	PF00550|PF14573	PKS
GCF_003639735.1	contig_4	deepBGC		0.72543		38213	46970	8757	8	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847|PF14449	Terpene
GCA_040862505.1	contig_12	deepBGC	Saccharide	0.63003		37807	46392	8585	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_011175145.1	contig_6	deepBGC		0.5304		6686	8534	1848	1	PF02784	Unknown
GCF_011175145.1	contig_6	deepBGC		0.59823		10167	10953	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_011175145.1	contig_7	deepBGC		0.52013		18807	19302	495	1	PF00258|PF12641|PF12724	Unknown
GCA_024412615.1	contig_4	deepBGC		0.63112		4781	5567	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCA_024412615.1	contig_6	deepBGC		0.53328		3785	4085	300	1	PF07883	Unknown
GCF_014496865.1	contig_6	antiSMASH	Terpene-precursor		No	1	9427	9427	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040861145.1	contig_9	antiSMASH	Terpene-precursor		No	1	57298	57298	59	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|Peptidase_M50|QueE	Terpene
GCF_011175045.1	contig_17	antiSMASH	Terpene-precursor		No	1	60260	60260	59	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024411965.1	contig_6	antiSMASH	Terpene-precursor		No	1	8189	8189	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024407155.1	contig_17	deepBGC	Polyketide	0.68045		141	10377	10236	8	PF00108|PF00109|PF01144|PF01968|PF02538|PF02667|PF02803|PF03600|PF03606|PF03806|PF05378|PF08882|PF09982|PF13336	PKS
GCA_024407155.1	contig_25	deepBGC		0.61834		4105	4891	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_014497235.1	contig_23	deepBGC		0.51282		63368	64115	747	1	PF00106|PF08659|PF13561	Unknown
GCF_014497235.1	contig_29	deepBGC		0.55415		232	394	162	1	PF01501	NRPS_like
GCF_014497235.1	contig_33	deepBGC		0.5042		1	736	735	1	PF01531	Unknown
GCF_014497235.1	contig_7	deepBGC		0.72563		37977	46745	8768	8	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847|PF14449	Terpene
GCA_040861265.1	contig_29	antiSMASH	Terpene-precursor		No	1	8753	8753	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_037862355.1	contig_15	antiSMASH	Terpene-precursor		No	1	36460	36460	41	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024412005.1	contig_20	deepBGC	Saccharide	0.67299		37679	44384	6705	6	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_011140435.1	contig_10	deepBGC		0.53282		1140	3467	2327	2	PF02784|PF15919	Unknown
GCF_011140435.1	contig_10	deepBGC	Other	0.61934		5100	10207	5107	4	PF00133|PF01135|PF01209|PF01406|PF01588|PF01596|PF02353|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13489|PF13649|PF13679|PF13847	Terpene
GCF_011140435.1	contig_12	deepBGC		0.58549		16716	24444	7728	7	PF00106|PF00398|PF01073|PF01135|PF01370|PF01416|PF02719|PF03739|PF04321|PF07719|PF07993|PF08238|PF08659|PF13460|PF13489|PF13561|PF13649|PF13847|PF16363	RiPP
GCF_011140435.1	contig_12	deepBGC		0.50036		25150	26977	1827	1	PF00920	Unknown
GCF_011140435.1	contig_2	deepBGC	Polyketide	0.50027		3614	4790	1176	1	PF00083|PF07690	Unknown
GCF_011140435.1	contig_34	deepBGC	Polyketide	0.5421		183027	184877	1850	2	PF00083|PF01061|PF06779|PF07690	Unknown
GCA_024409305.1	contig_33	antiSMASH	Terpene-precursor		No	1	6695	6695	9	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_014497185.1	contig_8	antiSMASH	Terpene-precursor		No	1	57387	57387	58	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011175275.1	contig_2	antiSMASH	Terpene-precursor		No	1	47905	47905	36	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024413715.1	contig_19	antiSMASH	Terpene-precursor		No	1	6815	6815	9	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024413715.1	contig_29	antiSMASH	Terpene-precursor		No	1	15310	15310	16	PT_FPPS_like	Terpene
GCF_003639335.1	contig_13	deepBGC		0.59946		47352	48563	1211	3	PF00106|PF00550|PF08659|PF10501|PF13561|PF14573|PF16320	PKS
GCF_003639335.1	contig_3	deepBGC	Saccharide	0.70377		37885	46944	9059	9	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF05175|PF06325|PF07927|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCA_024406535.1	contig_21	antiSMASH	Terpene-precursor		Yes	44838	65749	20912	20	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024406415.1	contig_3	deepBGC		0.60568		7254	8040	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCA_024406415.1	contig_5	deepBGC		0.5322		3463	3763	300	1	PF07883	Unknown
GCF_015905065.1	contig_14	deepBGC	Saccharide	0.72854		38484	47043	8559	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01588|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13579|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_015905065.1	contig_22	deepBGC	Polyketide	0.59485		3637	8486	4849	4	PF00899|PF01051|PF02661|PF05977|PF07690	Unknown
GCF_015905065.1	contig_22	deepBGC		0.51665		10735	11083	348	1	PF05713	Unknown
GCF_015905065.1	contig_22	deepBGC	RiPP	0.74361		12406	15476	3070	3	PF00881|PF02624|PF08307	RiPP
GCF_015905065.1	contig_3	deepBGC		0.53134		61329	62540	1211	3	PF00106|PF00550|PF08659|PF10501|PF13561|PF14573|PF16320	PKS
GCF_040821885.1	contig_17	deepBGC		0.51668		6636	7401	765	1	PF02668	Unknown
GCF_040821885.1	contig_8	deepBGC	Polyketide	0.54115		20548	21301	753	1	PF00106|PF01370|PF08659|PF13561	Unknown
GCF_040821885.1	contig_8	deepBGC		0.5434		26371	29485	3114	3	PF00155|PF00266|PF00268|PF00398|PF01041|PF01053|PF01135|PF13489|PF13649|PF13847	RiPP
GCF_014496045.1	contig_3	deepBGC		0.70598		37583	52094	14511	12	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF02784|PF03061|PF03235|PF05175|PF05219|PF06325|PF07510|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847	Terpene
GCF_011141045.1	contig_13	antiSMASH	Terpene-precursor		No	1	58061	58061	56	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|Peptidase_M50|QueE	Terpene
GCA_024406855.1	contig_29	deepBGC		0.65948		762	5737	4975	10	PF00871|PF01455|PF01515|PF01924|PF02492|PF07883	Unknown
GCA_024406855.1	contig_35	deepBGC		0.71464		47520	48699	1179	4	PF00106|PF00550|PF02826|PF08659|PF13561|PF16320	NRPS_like|PKS
GCA_024406855.1	contig_9	deepBGC	RiPP	0.52306		24780	25410	630	1	PF00398|PF01135|PF13649|PF13847	RiPP
GCA_024406855.1	contig_9	deepBGC		0.55453		30269	30803	534	1	PF05050	Unknown
GCF_040821255.1	contig_19	deepBGC	Polyketide	0.68941		145	3658	3513	5	PF00106|PF00109|PF00550|PF01039|PF02801|PF03255|PF08659|PF10501|PF13561|PF14573|PF16320	PKS
GCF_040821255.1	contig_2	deepBGC		0.53725		37717	38710	993	1	PF00108|PF00195|PF07451|PF08541|PF08545	Unknown
GCF_040821255.1	contig_4	deepBGC		0.71116		10766	11753	987	1	PF05050	Unknown
GCF_040821255.1	contig_4	deepBGC		0.71912		16590	27805	11215	10	PF00106|PF00398|PF00479|PF00920|PF01073|PF01081|PF01135|PF01370|PF01416|PF02719|PF02781|PF03739|PF04321|PF07719|PF07993|PF08238|PF08659|PF13460|PF13561|PF13649|PF13847|PF16363	RiPP
GCF_040821255.1	contig_4	deepBGC	NRP	0.66885		28485	32574	4089	4	PF00107|PF01262|PF01501|PF02685|PF02826|PF03446|PF08240	NRPS_like
GCF_040821255.1	contig_72	deepBGC		0.7143		37602	46667	9065	9	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF02353|PF02784|PF03061|PF04816|PF05175|PF06325|PF07927|PF08003|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847|PF15919	Terpene
GCF_011140805.1	contig_16	deepBGC	Polyketide	0.85491		2	2790	2788	5	PF00106|PF00109|PF00550|PF02801|PF03255|PF08659|PF13561|PF14573|PF16320	PKS
GCF_011140805.1	contig_26	deepBGC		0.55179		29807	30254	447	1	PF03653|PF05425	Unknown
GCF_011140805.1	contig_26	deepBGC		0.52223		30823	32901	2078	2	PF01061|PF12698	Unknown
GCF_011140805.1	contig_28	deepBGC		0.61233		3658	4444	786	1	PF08003|PF08241|PF08242|PF13489|PF13649|PF13847	Unknown
GCF_011140485.1	contig_15	antiSMASH	Terpene-precursor		No	1	8277	8277	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_024407045.1	contig_21	antiSMASH	Terpene-precursor		No	1	65900	65900	74	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_030062625.1	contig_1	antiSMASH	Terpene-precursor		Yes	962651	983562	20912	20	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015904305.1	contig_5	antiSMASH	Terpene-precursor		No	1	59881	59881	65	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040862085.1	contig_19	antiSMASH	Terpene-precursor		No	1	8211	8211	12	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_011105765.1	contig_75	antiSMASH	Terpene-precursor		No	1	8523	8523	8	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_014498195.1	contig_3	antiSMASH	Terpene-precursor		No	1	58579	58579	55	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCA_040862165	contig_1	GECCO	Unknown	0.9945292209815784		394651	398329	3678	5	PF01041|PF06306	Unknown
GCA_040862565.1	contig_10	deepBGC	Polyketide	0.61354		46106	47923	1817	2	PF00106|PF01370|PF07719|PF08238|PF08659|PF13561	Unknown
GCA_040862565.1	contig_10	deepBGC		0.71648		52995	56108	3113	3	PF00155|PF00266|PF00268|PF00398|PF01041|PF01135|PF13489|PF13649|PF13847	RiPP
GCA_040862565.1	contig_12	deepBGC		0.75743		37700	46280	8580	7	PF00133|PF00534|PF01135|PF01209|PF01406|PF01555|PF01588|PF02353|PF02784|PF03061|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13439|PF13489|PF13649|PF13679|PF13692|PF13847	Terpene
GCA_040862565.1	contig_15	deepBGC		0.51052		4729	5029	300	1	PF07883	Unknown
GCA_040862565.1	contig_4	deepBGC		0.5828		535	2868	2333	6	PF00092|PF01636|PF07714|PF13519|PF13672	Unknown
GCF_011140955.1	contig_1	antiSMASH	Terpene-precursor		No	1	8007	8007	11	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_015905135.1	contig_11	deepBGC		0.53161		197	2045	1848	1	PF02784	Unknown
GCF_015905135.1	contig_11	deepBGC		0.62272		3677	8786	5109	4	PF00133|PF01135|PF01209|PF01406|PF01588|PF02353|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13489|PF13649|PF13679|PF13847	Terpene
GCF_014497445.1	contig_18	antiSMASH	Terpene-precursor		No	1	9396	9396	13	Fer4_12|GTP_cyclohydroI|PTPS|PT_FPPS_like|QueE	Terpene
GCF_040821595.1	contig_48	deepBGC	Other	0.71902		56398	61498	5100	4	PF00133|PF01135|PF01209|PF01406|PF01555|PF01588|PF01596|PF02353|PF05175|PF06325|PF08003|PF08123|PF08241|PF08242|PF09334|PF12847|PF13489|PF13649|PF13679|PF13847	Terpene
