bgc_id	sample_id	contig_id	Prediction_tool	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_count	backbone_class	gcf_id	dbscan_label
GCF_014497185.1__contig_8	GCF_014497185.1	contig_8	antiSMASH	Terpene-precursor		No	1	57387	57387	58	Terpene	GCF_0001	0
GCF_011175275.1__contig_2	GCF_011175275.1	contig_2	antiSMASH	Terpene-precursor		No	1	47905	47905	36	Terpene	GCF_0001	0
GCA_024413715.1__contig_19	GCA_024413715.1	contig_19	antiSMASH	Terpene-precursor		No	1	6815	6815	9	Terpene	GCF_0001	0
GCA_024413715.1__contig_29	GCA_024413715.1	contig_29	antiSMASH	Terpene-precursor		No	1	15310	15310	16	Terpene	GCF_0090	89
GCF_003639335.1__contig_13	GCF_003639335.1	contig_13	deepBGC		0.59946		47352	48563	1211	3	PKS	GCF_0022	21
GCF_003639335.1__contig_3	GCF_003639335.1	contig_3	deepBGC	Saccharide	0.70377		37885	46944	9059	9	Terpene	GCF_0040	39
GCA_024406535.1__contig_21	GCA_024406535.1	contig_21	antiSMASH	Terpene-precursor		Yes	44838	65749	20912	20	Terpene	GCF_0001	0
GCA_024406415.1__contig_3	GCA_024406415.1	contig_3	deepBGC		0.60568		7254	8040	786	1	Unknown	GCF_0001	0
GCA_024406415.1__contig_5	GCA_024406415.1	contig_5	deepBGC		0.5322		3463	3763	300	1	Unknown	GCF_0001	0
GCF_015905065.1__contig_14	GCF_015905065.1	contig_14	deepBGC	Saccharide	0.72854		38484	47043	8559	7	Terpene	GCF_0026	25
GCF_015905065.1__contig_22	GCF_015905065.1	contig_22	deepBGC	Polyketide	0.59485		3637	8486	4849	4	Unknown	singleton	-1
GCF_015905065.1__contig_22	GCF_015905065.1	contig_22	deepBGC		0.51665		10735	11083	348	1	Unknown	singleton	-1
GCF_015905065.1__contig_22	GCF_015905065.1	contig_22	deepBGC	RiPP	0.74361		12406	15476	3070	3	RiPP	GCF_0005	4
GCF_015905065.1__contig_3	GCF_015905065.1	contig_3	deepBGC		0.53134		61329	62540	1211	3	PKS	GCF_0022	21
GCF_040821885.1__contig_17	GCF_040821885.1	contig_17	deepBGC		0.51668		6636	7401	765	1	Unknown	GCF_0001	0
GCF_040821885.1__contig_8	GCF_040821885.1	contig_8	deepBGC	Polyketide	0.54115		20548	21301	753	1	Unknown	singleton	-1
GCF_040821885.1__contig_8	GCF_040821885.1	contig_8	deepBGC		0.5434		26371	29485	3114	3	RiPP	GCF_0001	0
GCF_014496045.1__contig_3	GCF_014496045.1	contig_3	deepBGC		0.70598		37583	52094	14511	12	Terpene	GCF_0091	90
GCF_011141045.1__contig_13	GCF_011141045.1	contig_13	antiSMASH	Terpene-precursor		No	1	58061	58061	56	Terpene	GCF_0023	22
GCA_024406855.1__contig_29	GCA_024406855.1	contig_29	deepBGC		0.65948		762	5737	4975	10	Unknown	singleton	-1
GCA_024406855.1__contig_35	GCA_024406855.1	contig_35	deepBGC		0.71464		47520	48699	1179	4	NRPS_like|PKS	singleton	-1
GCA_024406855.1__contig_9	GCA_024406855.1	contig_9	deepBGC	RiPP	0.52306		24780	25410	630	1	RiPP	singleton	-1
GCA_024406855.1__contig_9	GCA_024406855.1	contig_9	deepBGC		0.55453		30269	30803	534	1	Unknown	GCF_0001	0
GCF_040821255.1__contig_19	GCF_040821255.1	contig_19	deepBGC	Polyketide	0.68941		145	3658	3513	5	PKS	GCF_0031	30
GCF_040821255.1__contig_2	GCF_040821255.1	contig_2	deepBGC		0.53725		37717	38710	993	1	Unknown	GCF_0001	0
GCF_040821255.1__contig_4	GCF_040821255.1	contig_4	deepBGC		0.71116		10766	11753	987	1	Unknown	singleton	-1
GCF_040821255.1__contig_4	GCF_040821255.1	contig_4	deepBGC		0.71912		16590	27805	11215	10	RiPP	singleton	-1
GCF_040821255.1__contig_4	GCF_040821255.1	contig_4	deepBGC	NRP	0.66885		28485	32574	4089	4	NRPS_like	GCF_0001	0
GCF_040821255.1__contig_72	GCF_040821255.1	contig_72	deepBGC		0.7143		37602	46667	9065	9	Terpene	singleton	-1
GCF_011140805.1__contig_16	GCF_011140805.1	contig_16	deepBGC	Polyketide	0.85491		2	2790	2788	5	PKS	singleton	-1
GCF_011140805.1__contig_26	GCF_011140805.1	contig_26	deepBGC		0.55179		29807	30254	447	1	Unknown	singleton	-1
GCF_011140805.1__contig_26	GCF_011140805.1	contig_26	deepBGC		0.52223		30823	32901	2078	2	Unknown	GCF_0088	87
GCF_011140805.1__contig_28	GCF_011140805.1	contig_28	deepBGC		0.61233		3658	4444	786	1	Unknown	GCF_0001	0
GCF_011140485.1__contig_15	GCF_011140485.1	contig_15	antiSMASH	Terpene-precursor		No	1	8277	8277	12	Terpene	GCF_0001	0
GCA_024407045.1__contig_21	GCA_024407045.1	contig_21	antiSMASH	Terpene-precursor		No	1	65900	65900	74	Terpene	GCF_0001	0
GCF_030062625.1__contig_1	GCF_030062625.1	contig_1	antiSMASH	Terpene-precursor		Yes	962651	983562	20912	20	Terpene	GCF_0001	0
GCF_015904305.1__contig_5	GCF_015904305.1	contig_5	antiSMASH	Terpene-precursor		No	1	59881	59881	65	Terpene	GCF_0001	0
GCA_040862085.1__contig_19	GCA_040862085.1	contig_19	antiSMASH	Terpene-precursor		No	1	8211	8211	12	Terpene	GCF_0001	0
GCF_011105765.1__contig_75	GCF_011105765.1	contig_75	antiSMASH	Terpene-precursor		No	1	8523	8523	8	Terpene	GCF_0001	0
GCF_014498195.1__contig_3	GCF_014498195.1	contig_3	antiSMASH	Terpene-precursor		No	1	58579	58579	55	Terpene	GCF_0001	0
GCA_040862165__contig_1	GCA_040862165	contig_1	GECCO	Unknown	0.9945292209815784		394651	398329	3678	5	Unknown	GCF_0002	1
GCA_040862565.1__contig_10	GCA_040862565.1	contig_10	deepBGC	Polyketide	0.61354		46106	47923	1817	2	Unknown	singleton	-1
GCA_040862565.1__contig_10	GCA_040862565.1	contig_10	deepBGC		0.71648		52995	56108	3113	3	RiPP	GCF_0001	0
GCA_040862565.1__contig_12	GCA_040862565.1	contig_12	deepBGC		0.75743		37700	46280	8580	7	Terpene	GCF_0001	0
GCA_040862565.1__contig_15	GCA_040862565.1	contig_15	deepBGC		0.51052		4729	5029	300	1	Unknown	GCF_0001	0
GCA_040862565.1__contig_4	GCA_040862565.1	contig_4	deepBGC		0.5828		535	2868	2333	6	Unknown	GCF_0060	59
GCF_011140955.1__contig_1	GCF_011140955.1	contig_1	antiSMASH	Terpene-precursor		No	1	8007	8007	11	Terpene	GCF_0001	0
GCF_015905135.1__contig_11	GCF_015905135.1	contig_11	deepBGC		0.53161		197	2045	1848	1	Unknown	singleton	-1
GCF_015905135.1__contig_11	GCF_015905135.1	contig_11	deepBGC		0.62272		3677	8786	5109	4	Terpene	GCF_0001	0
GCF_014497445.1__contig_18	GCF_014497445.1	contig_18	antiSMASH	Terpene-precursor		No	1	9396	9396	13	Terpene	GCF_0001	0
GCF_040821595.1__contig_48	GCF_040821595.1	contig_48	deepBGC	Other	0.71902		56398	61498	5100	4	Terpene	GCF_0001	0
GCA_040862305.1__contig_10	GCA_040862305.1	contig_10	deepBGC	Saccharide	0.67711		28437	35125	6688	6	Terpene	singleton	-1
GCA_040862305.1__contig_7	GCA_040862305.1	contig_7	deepBGC		0.53074		92333	93612	1279	3	Unknown	GCF_0001	0
GCA_040861965.1__contig_19	GCA_040861965.1	contig_19	antiSMASH	Terpene-precursor		No	1	11425	11425	16	Terpene	GCF_0001	0
GCF_011140615.1__contig_38	GCF_011140615.1	contig_38	antiSMASH	Terpene-precursor		No	1	11182	11182	13	Terpene	GCF_0001	0
GCF_014498925.1__contig_2	GCF_014498925.1	contig_2	deepBGC	Saccharide	0.68378		37896	46468	8572	7	Terpene	GCF_0004	3
GCF_001998295.1__contig_8	GCF_001998295.1	contig_8	deepBGC	Saccharide	0.70882		37682	49626	11944	10	Terpene	GCF_0034	33
GCF_014498125.1__contig_18	GCF_014498125.1	contig_18	antiSMASH	Terpene-precursor		No	1	59767	59767	60	Terpene	GCF_0001	0
GCF_040821535.1__contig_48	GCF_040821535.1	contig_48	antiSMASH	Terpene-precursor		No	1	10299	10299	14	Terpene	GCF_0001	0
GCF_015905025.1__contig_12	GCF_015905025.1	contig_12	deepBGC		0.53736		4341	5127	786	1	Unknown	GCF_0001	0
GCF_015905025.1__contig_24	GCF_015905025.1	contig_24	deepBGC	RiPP	0.61708		1417	2868	1451	2	RiPP	singleton	-1
GCF_015905025.1__contig_24	GCF_015905025.1	contig_24	deepBGC		0.5153		5823	6276	453	1	Unknown	singleton	-1
GCF_015905025.1__contig_24	GCF_015905025.1	contig_24	deepBGC	Polyketide	0.62115		6841	9069	2228	2	Unknown	GCF_0072	71
GCF_015904725.1__contig_31	GCF_015904725.1	contig_31	antiSMASH	Terpene-precursor		No	1	8120	8120	12	Terpene	GCF_0001	0
GCA_024412535.1__contig_2	GCA_024412535.1	contig_2	deepBGC		0.5097		33334	33634	300	1	Unknown	GCF_0001	0
GCA_024412535.1__contig_7	GCA_024412535.1	contig_7	deepBGC	Other	0.61189		37719	42810	5091	4	Terpene	GCF_0001	0
GCF_040821215.1__contig_12	GCF_040821215.1	contig_12	deepBGC	Polyketide	0.62889		18679	20492	1813	2	Unknown	singleton	-1
GCF_040821215.1__contig_12	GCF_040821215.1	contig_12	deepBGC		0.6352		25384	28498	3114	3	RiPP	GCF_0001	0
GCF_040821215.1__contig_31	GCF_040821215.1	contig_31	deepBGC	Other	0.64851		2218	7306	5088	4	Terpene	GCF_0001	0
GCF_040821215.1__contig_59	GCF_040821215.1	contig_59	deepBGC		0.54846		2	3008	3006	2	Unknown	GCF_0014	13
GCF_014497655.1__contig_8	GCF_014497655.1	contig_8	antiSMASH	Terpene-precursor		No	1	8211	8211	12	Terpene	GCF_0001	0
GCF_011175015.1__contig_17	GCF_011175015.1	contig_17	deepBGC	RiPP	0.67		5876	7199	1323	1	RiPP	GCF_0032	31
GCF_011175015.1__contig_30	GCF_011175015.1	contig_30	deepBGC		0.75018		118	22821	22703	23	NRPS_like|RiPP	singleton	-1
GCF_011175015.1__contig_6	GCF_011175015.1	contig_6	deepBGC		0.50574		7364	8150	786	1	Unknown	GCF_0001	0
GCA_024406835.1__contig_10	GCA_024406835.1	contig_10	deepBGC	Polyketide	0.52805		18761	20622	1861	2	Unknown	singleton	-1
GCA_024406835.1__contig_10	GCA_024406835.1	contig_10	deepBGC		0.59689		25512	27910	2398	3	RiPP	GCF_0001	0
GCA_024406835.1__contig_13	GCA_024406835.1	contig_13	deepBGC	NRP	0.53386		34	6329	6295	5	Unknown	singleton	-1
GCA_024406835.1__contig_3	GCA_024406835.1	contig_3	deepBGC		0.60781		9994	10719	725	2	Unknown	GCF_0001	0
GCF_015904435.1__contig_7	GCF_015904435.1	contig_7	antiSMASH	Terpene-precursor		No	1	57630	57630	58	Terpene	GCF_0001	0
GCF_003639365.1__contig_27	GCF_003639365.1	contig_27	antiSMASH	Terpene-precursor		No	1	10983	10983	15	Terpene	GCF_0001	0
GCA_040857645.1__contig_1	GCA_040857645.1	contig_1	antiSMASH	Terpene-precursor		No	1	63361	63361	52	Terpene	GCF_0001	0
GCA_040861845.1__contig_22	GCA_040861845.1	contig_22	antiSMASH	Terpene-precursor		No	1	8143	8143	12	Terpene	GCF_0001	0
GCA_024407035.1__contig_11	GCA_024407035.1	contig_11	deepBGC		0.55359		3223	4591	1368	1	Unknown	singleton	-1
GCA_024407035.1__contig_11	GCA_024407035.1	contig_11	deepBGC		0.78115		9361	16890	7529	7	RiPP	GCF_0001	0
GCA_024407035.1__contig_28	GCA_024407035.1	contig_28	deepBGC		0.57798		80	497	417	1	Unknown	GCF_0025	24
GCA_024407035.1__contig_5	GCA_024407035.1	contig_5	deepBGC		0.53957		861	2630	1769	2	Unknown	singleton	-1
GCA_024407035.1__contig_5	GCA_024407035.1	contig_5	deepBGC		0.66459		4340	8064	3724	4	Unknown	GCF_0001	0
GCA_024407035.1__contig_8	GCA_024407035.1	contig_8	deepBGC		0.51745		33209	33509	300	1	Unknown	GCF_0001	0
GCA_024413025.1__contig_3	GCA_024413025.1	contig_3	deepBGC		0.6096		9797	11879	2082	3	Unknown	singleton	-1
GCF_014497455.1__contig_14	GCF_014497455.1	contig_14	antiSMASH	Terpene-precursor		No	1	8168	8168	12	Terpene	GCF_0001	0
GCF_014496825.1__contig_20	GCF_014496825.1	contig_20	antiSMASH	Terpene-precursor		No	1	8242	8242	12	Terpene	GCF_0001	0
GCA_024406475.1__contig_16	GCA_024406475.1	contig_16	deepBGC		0.54259		7332	8118	786	1	Unknown	GCF_0001	0
GCF_015904205.1__contig_9	GCF_015904205.1	contig_9	antiSMASH	Terpene-precursor		No	1	46753	46753	51	Terpene	GCF_0001	0
GCF_014497305.1__contig_12	GCF_014497305.1	contig_12	antiSMASH	Terpene-precursor		No	1	98887	98887	92	Terpene	GCF_0001	0
GCF_037862355.1__contig_4	GCF_037862355.1	contig_4	deepBGC		0.72585		108541	123205	14664	12	Terpene	singleton	-1
GCA_024406605.1__contig_19	GCA_024406605.1	contig_19	antiSMASH	Terpene-precursor		No	1	57582	57582	56	Terpene	GCF_0001	0
GCA_040862245.1__contig_5	GCA_040862245.1	contig_5	deepBGC		0.68305		81896	88620	6724	6	Terpene	GCF_0017	16
GCA_015904695.1__contig_101	GCA_015904695.1	contig_101	deepBGC		0.58124		0	2928	2928	3	Unknown	singleton	-1
GCA_015904695.1__contig_103	GCA_015904695.1	contig_103	deepBGC		0.53311		351	3081	2730	3	Unknown	singleton	-1
GCA_015904695.1__contig_113	GCA_015904695.1	contig_113	deepBGC		0.5447		2	293	291	1	Unknown	singleton	-1
GCA_015904695.1__contig_113	GCA_015904695.1	contig_113	deepBGC	NRP	0.63411		2153	4430	2277	2	NRPS_like	GCF_0001	0
GCA_015904695.1__contig_120	GCA_015904695.1	contig_120	deepBGC		0.54503		814	1918	1104	1	NRPS_like	GCF_0001	0
GCA_015904695.1__contig_138	GCA_015904695.1	contig_138	deepBGC	Terpene	0.57184		2541	3561	1020	1	Terpene	singleton	-1
GCA_015904695.1__contig_142	GCA_015904695.1	contig_142	deepBGC		0.5626		0	735	735	1	Unknown	GCF_0041	40
GCA_015904695.1__contig_145	GCA_015904695.1	contig_145	deepBGC	Polyketide-Terpene	0.57405		2	3621	3619	6	Unknown	GCF_0087	86
GCA_015904695.1__contig_147	GCA_015904695.1	contig_147	deepBGC		0.54176		0	888	888	1	Unknown	singleton	-1
GCA_015904695.1__contig_154	GCA_015904695.1	contig_154	deepBGC		0.50051		0	1092	1092	1	Unknown	GCF_0035	34
GCA_015904695.1__contig_155	GCA_015904695.1	contig_155	deepBGC	Polyketide	0.51671		0	366	366	1	Unknown	GCF_0020	19
GCA_015904695.1__contig_168	GCA_015904695.1	contig_168	deepBGC		0.54058		442	1030	588	1	Unknown	GCF_0081	80
GCA_015904695.1__contig_170	GCA_015904695.1	contig_170	deepBGC	Polyketide	0.668		5	1890	1885	2	PKS	singleton	-1
GCA_015904695.1__contig_21	GCA_015904695.1	contig_21	deepBGC	Saccharide	0.62013		6	9057	9051	9	Terpene	GCF_0010	9
GCA_015904695.1__contig_24	GCA_015904695.1	contig_24	deepBGC	Polyketide	0.67908		94	4466	4372	4	Unknown	singleton	-1
GCA_015904695.1__contig_50	GCA_015904695.1	contig_50	deepBGC		0.5694		3313	4054	741	1	Unknown	GCF_0082	81
GCA_015904695.1__contig_59	GCA_015904695.1	contig_59	deepBGC		0.56034		4717	5983	1266	2	Unknown	GCF_0037	36
GCA_015904695.1__contig_64	GCA_015904695.1	contig_64	deepBGC	Polyketide	0.71131		0	2899	2899	2	Unknown	singleton	-1
GCA_015904695.1__contig_99	GCA_015904695.1	contig_99	deepBGC	NRP	0.69277		209	4754	4545	5	Unknown	singleton	-1
GCF_003639605.1__contig_32	GCF_003639605.1	contig_32	deepBGC		0.6107		37771	42870	5099	4	Terpene	GCF_0001	0
GCF_015904565.1__contig_10	GCF_015904565.1	contig_10	deepBGC		0.70598		37583	52094	14511	12	Terpene	GCF_0091	90
GCF_015904565.1__contig_13	GCF_015904565.1	contig_13	deepBGC		0.57202		15850	16480	630	1	RiPP	singleton	-1
GCF_015904565.1__contig_13	GCF_015904565.1	contig_13	deepBGC	Polyketide	0.58074		18250	22122	3872	3	Unknown	singleton	-1
GCF_015904565.1__contig_13	GCF_015904565.1	contig_13	deepBGC		0.52879		29977	30799	822	1	NRPS_like	GCF_0001	0
GCF_014498645.1__contig_13	GCF_014498645.1	contig_13	antiSMASH	Terpene-precursor		No	1	8286	8286	12	Terpene	GCF_0001	0
GCF_003639215.1__contig_15	GCF_003639215.1	contig_15	antiSMASH	Terpene-precursor		No	1	63974	63974	61	Terpene	GCF_0001	0
GCF_040821415.1__contig_1	GCF_040821415.1	contig_1	deepBGC	Saccharide	0.75005		37589	46156	8567	7	Terpene	GCF_0004	3
GCF_040821415.1__contig_56	GCF_040821415.1	contig_56	deepBGC		0.5428		184	1771	1587	1	Unknown	GCF_0014	13
GCF_003639245.1__contig_15	GCF_003639245.1	contig_15	antiSMASH	Terpene-precursor		No	1	63382	63382	67	Terpene	GCF_0001	0
GCA_040861455.1__contig_11	GCA_040861455.1	contig_11	antiSMASH	Terpene-precursor		No	1	57083	57083	59	Terpene	GCF_0023	22
GCA_024406935.1__contig_2	GCA_024406935.1	contig_2	antiSMASH	Terpene-precursor		No	1	59179	59179	67	Terpene	GCF_0001	0
GCF_015904665.1__contig_17	GCF_015904665.1	contig_17	deepBGC		0.78188		1	22570	22569	26	NRPS_like|RiPP	singleton	-1
GCF_015904665.1__contig_25	GCF_015904665.1	contig_25	deepBGC		0.58144		1247	5887	4640	7	Unknown	singleton	-1
GCF_011105805.1__contig_12	GCF_011105805.1	contig_12	deepBGC		0.5344		39	3400	3361	2	Unknown	singleton	-1
GCF_011105805.1__contig_14	GCF_011105805.1	contig_14	deepBGC	Polyketide	0.52703		1	2571	2570	3	Unknown	singleton	-1
GCF_011105805.1__contig_14	GCF_011105805.1	contig_14	deepBGC	Polyketide	0.52048		6083	7415	1332	1	Unknown	GCF_0012	11
GCF_011105805.1__contig_31	GCF_011105805.1	contig_31	deepBGC	Other	0.79834		90	5118	5028	3	Terpene	singleton	-1
GCF_011105805.1__contig_69	GCF_011105805.1	contig_69	deepBGC		0.68444		944	13805	12861	11	RiPP	singleton	-1
GCF_011105805.1__contig_73	GCF_011105805.1	contig_73	deepBGC		0.61861		1	574	573	1	Unknown	singleton	-1
GCF_011105805.1__contig_76	GCF_011105805.1	contig_76	deepBGC	Saccharide	0.63212		4924	11475	6551	8	Unknown	singleton	-1
GCF_011105805.1__contig_76	GCF_011105805.1	contig_76	deepBGC		0.66314		11924	12710	786	1	Unknown	GCF_0001	0
GCF_011105805.1__contig_82	GCF_011105805.1	contig_82	deepBGC		0.59876		784	5755	4971	5	Unknown	singleton	-1
GCF_014497205.1__contig_57	GCF_014497205.1	contig_57	antiSMASH	Terpene-precursor		No	1	7937	7937	11	Terpene	GCF_0001	0
GCA_024412815.1__contig_11	GCA_024412815.1	contig_11	deepBGC	Other	0.5025		13889	15059	1170	1	Terpene	GCF_0001	0
GCF_003639305.1__contig_24	GCF_003639305.1	contig_24	deepBGC		0.63343		37919	43019	5100	4	Terpene	GCF_0001	0
GCA_024406605.1__contig_16	GCA_024406605.1	contig_16	deepBGC		0.58714		3728	4514	786	1	Unknown	GCF_0001	0
GCF_003640105.1__contig_1	GCF_003640105.1	contig_1	deepBGC		0.51974		45651	46392	741	1	Unknown	GCF_0082	81
GCF_003640105.1__contig_5	GCF_003640105.1	contig_5	deepBGC	Saccharide	0.73782		40690	49259	8569	7	Terpene	GCF_0027	26
GCA_040861565.1__contig_6	GCA_040861565.1	contig_6	deepBGC	Saccharide	0.70616		110974	120002	9028	9	Terpene	GCF_0040	39
GCF_011140675.1__contig_23	GCF_011140675.1	contig_23	antiSMASH	Terpene-precursor		No	1	67509	67509	62	Terpene	GCF_0001	0
GCA_024412855.1__contig_11	GCA_024412855.1	contig_11	antiSMASH	Terpene-precursor		No	1	60486	60486	61	Terpene	GCF_0001	0
GCA_024407295.1__contig_15	GCA_024407295.1	contig_15	deepBGC		0.53173		14813	17111	2298	1	Unknown	GCF_0013	12
GCA_024407295.1__contig_4	GCA_024407295.1	contig_4	deepBGC		0.57433		3557	7304	3747	3	Unknown	GCF_0001	0
GCF_014497405.1__contig_16	GCF_014497405.1	contig_16	antiSMASH	Terpene-precursor		No	1	8479	8479	12	Terpene	GCF_0001	0
GCF_011141035__contig_25	GCF_011141035	contig_25	GECCO	Unknown	0.9946902067944814		222430	226079	3649	5	Unknown	GCF_0002	1
GCF_040821395.1__contig_44	GCF_040821395.1	contig_44	antiSMASH	Terpene-precursor		No	1	12926	12926	16	Terpene	GCF_0001	0
GCF_001997995.1__contig_26	GCF_001997995.1	contig_26	antiSMASH	Terpene-precursor		No	1	7953	7953	11	Terpene	GCF_0001	0
GCA_024411875.1__contig_14	GCA_024411875.1	contig_14	deepBGC		0.69657		37917	44632	6715	6	Terpene	GCF_0017	16
GCA_024411875.1__contig_16	GCA_024411875.1	contig_16	deepBGC		0.5428		396	1983	1587	1	Unknown	GCF_0014	13
GCA_024407165.1__contig_10	GCA_024407165.1	contig_10	deepBGC		0.52959		3186	3486	300	1	Unknown	GCF_0001	0
GCA_024407165.1__contig_15	GCA_024407165.1	contig_15	deepBGC		0.58388		14421	18872	4451	2	Unknown	singleton	-1
GCA_024407165.1__contig_15	GCA_024407165.1	contig_15	deepBGC	Polyketide	0.54419		20240	24128	3888	5	PKS	GCF_0009	8
GCA_024407165.1__contig_6	GCA_024407165.1	contig_6	deepBGC		0.66568		37699	46281	8582	8	Terpene	GCF_0001	0
GCF_040821305.1__contig_2	GCF_040821305.1	contig_2	deepBGC		0.67357		28441	38610	10169	10	Terpene	singleton	-1
GCA_040862165.1__contig_10	GCA_040862165.1	contig_10	deepBGC		0.57284		4142	7916	3774	3	Unknown	GCF_0001	0
GCA_040862165.1__contig_23	GCA_040862165.1	contig_23	deepBGC	Polyketide	0.60324		518	2746	2228	2	Unknown	GCF_0029	28
GCF_011105795.1__contig_53	GCF_011105795.1	contig_53	deepBGC	Saccharide	0.7809		38720	47766	9046	9	Terpene	GCF_0010	9
GCF_015904925.1__contig_12	GCF_015904925.1	contig_12	deepBGC		0.78979		16942	19916	2974	6	Unknown	singleton	-1
GCF_015904925.1__contig_12	GCF_015904925.1	contig_12	deepBGC		0.53231		20261	22403	2142	2	Unknown	singleton	-1
GCF_015904925.1__contig_14	GCF_015904925.1	contig_14	deepBGC		0.74556		37760	46341	8581	7	Terpene	GCF_0004	3
GCA_040862085.1__contig_9	GCA_040862085.1	contig_9	deepBGC	Saccharide	0.65432		37598	44316	6718	6	Terpene	singleton	-1
GCA_040862005.1__contig_10	GCA_040862005.1	contig_10	deepBGC		0.65417		37583	46645	9062	9	Terpene	GCF_0074	73
GCA_040862005.1__contig_11	GCA_040862005.1	contig_11	deepBGC		0.55524		47202	48468	1266	2	Unknown	GCF_0037	36
GCA_040862005.1__contig_2	GCA_040862005.1	contig_2	deepBGC		0.56893		214105	215236	1131	1	Unknown	singleton	-1
GCA_040862005.1__contig_20	GCA_040862005.1	contig_20	deepBGC		0.65158		1497	9406	7909	12	Unknown	singleton	-1
GCA_040861875.1__contig_25	GCA_040861875.1	contig_25	antiSMASH	Terpene-precursor		No	1	8186	8186	12	Terpene	GCF_0001	0
GCA_024412025.1__contig_17	GCA_024412025.1	contig_17	deepBGC	Saccharide	0.75153		37674	46290	8616	7	Terpene	GCF_0004	3
GCA_024412025.1__contig_20	GCA_024412025.1	contig_20	deepBGC		0.74113		537	10343	9806	18	Unknown	singleton	-1
GCA_024412025.1__contig_3	GCA_024412025.1	contig_3	deepBGC		0.50585		2452	3565	1113	1	Unknown	singleton	-1
GCA_024412025.1__contig_3	GCA_024412025.1	contig_3	deepBGC		0.55872		3818	5676	1858	4	Unknown	GCF_0001	0
GCF_035621155.1__contig_1	GCF_035621155.1	contig_1	deepBGC		0.61971		459584	462885	3301	2	Terpene	GCF_0001	0
GCF_014496905.1__contig_8	GCF_014496905.1	contig_8	antiSMASH	Terpene-precursor		No	1	9364	9364	13	Terpene	GCF_0001	0
GCF_015904605.1__contig_14	GCF_015904605.1	contig_14	antiSMASH	Terpene-precursor		No	1	59881	59881	65	Terpene	GCF_0001	0
GCF_014497695.1__contig_24	GCF_014497695.1	contig_24	antiSMASH	Terpene-precursor		No	1	8549	8549	12	Terpene	GCF_0001	0
GCA_024406835.1__contig_24	GCA_024406835.1	contig_24	antiSMASH	Terpene-precursor		No	1	7909	7909	11	Terpene	GCF_0001	0
GCF_015905015.1__contig_11	GCF_015905015.1	contig_11	deepBGC		0.5315		774	5688	4914	4	Unknown	singleton	-1
GCF_015905015.1__contig_11	GCF_015905015.1	contig_11	deepBGC	Other	0.62677		7319	12387	5068	4	Terpene	GCF_0001	0
GCF_015905015.1__contig_9	GCF_015905015.1	contig_9	deepBGC	Polyketide	0.5879		3750	13805	10055	9	RiPP	singleton	-1
GCF_015905015.1__contig_9	GCF_015905015.1	contig_9	deepBGC	NRP	0.52845		17009	18062	1053	1	NRPS_like	GCF_0001	0
GCA_024407385.1__contig_22	GCA_024407385.1	contig_22	antiSMASH	Terpene-precursor		No	1	8033	8033	11	Terpene	GCF_0001	0
GCF_035621315.1__contig_1	GCF_035621315.1	contig_1	antiSMASH	Terpene-precursor		Yes	729314	750225	20912	18	Terpene	GCF_0001	0
GCA_024411915.1__contig_9	GCA_024411915.1	contig_9	antiSMASH	Terpene-precursor		No	1	187905	187905	178	Terpene	GCF_0092	91
GCF_040821875.1__contig_12	GCF_040821875.1	contig_12	deepBGC	NRP	0.5329		0	4398	4398	3	NRPS_like	singleton	-1
GCF_040821875.1__contig_12	GCF_040821875.1	contig_12	deepBGC		0.51419		6422	8249	1827	1	Unknown	singleton	-1
GCF_040821875.1__contig_12	GCF_040821875.1	contig_12	deepBGC		0.57429		15906	16536	630	1	RiPP	GCF_0001	0
GCF_040821875.1__contig_2	GCF_040821875.1	contig_2	deepBGC	Saccharide	0.75171		37751	46336	8585	7	Terpene	GCF_0004	3
GCF_040821875.1__contig_3	GCF_040821875.1	contig_3	deepBGC		0.5309		42668	42968	300	1	Unknown	GCF_0001	0
GCF_040821875.1__contig_7	GCF_040821875.1	contig_7	deepBGC		0.56292		35004	35997	993	1	Unknown	GCF_0001	0
